7963|14|3|284985004|SNOMED-CT|t|Able to undress
7723|14|3|365173005|SNOMED-CT|t|Finding related to ability to use tweezers
7483|14|3|286052006|SNOMED-CT|t|Difficulty washing laundry
7243|14|3|286114007|SNOMED-CT|t|Does not do dusting
7003|14|3|300614002|SNOMED-CT|t|Unable to travel on foot
6763|14|3|282216003|SNOMED-CT|t|Unable to start and stop walking spontaneously
6523|14|3|300657007|SNOMED-CT|t|Ability to perform activities related to using transport
6283|14|3|414071003|SNOMED-CT|t|Eating, drinking and/or feeding activity
6043|14|3|399993004|SNOMED-CT|t|Disorder of taste
5803|9|6|59120|CPT|t|Surgical treatment of ectopic pregnancy; tubal or ovarian, requiring salpingectomy and/or oophorectomy, abdominal or vaginal approach
5563|9|3|265056007|SNOMED-CT|t|Vaginal hysterectomy (procedure)
5323|4|8|69125-3|LOINC|t|Fluoroscopy Guidance for needle biopsy of Liver
5083|4|8|44192-3|LOINC|t|Pelvis X-ray GE 3 Portable views
4843|4|8|41778-2|LOINC|t|Femur - right X-ray portable
4603|4|8|38151-7|LOINC|t|Toe fifth - right X-ray
4363|4|8|37766-3|LOINC|t|Lower extremity - right X-ray tomograph
4123|4|8|37494-2|LOINC|t|Fluoroscopy Guidance for injection of Tendon
3883|4|8|37054-4|LOINC|t|Scapula - left X-ray Y
3643|4|8|36682-3|LOINC|t|Knee - bilateral X-ray 8 views
3403|4|8|35943-0|LOINC|t|Ankle - left X-ray tomograph
3163|4|8|30779-3|LOINC|t|Ankle X-ray AP and lateral
2923|4|8|26083-6|LOINC|t|Spinal artery - left Fluoroscopic angiogram W contrast IA
2683|4|8|24612-4|LOINC|t|Calcaneus X-ray
2443|4|8|11917-2|LOINC|t|Gestational age estimated from Fibula length by method of Jeanty 1984 (US)
2203|9|6|90687|CPT|t|Influenza virus vaccine, quadrivalent, split virus, when administered to children 6-35 months of age, for intramuscular use
1963|5|3|306677009|SNOMED-CT|t|Discharge from day hospital (procedure)
1723|9||||f|Percutaneous transluminal coronary angioplasty with rotoablation, single vessel (procedure)
1483|4||||f|Breast - left Mammogram
1243|7||||f|Exercises education, guidance, and counseling (procedure)
1003|9|6|45345|CPT|t|Sigmoidoscopy, flexible; with transendoscopic stent placement (includes predilation)
763|7|6|99078|CPT|t|Physician or other qualified health care professional qualified by education, training, licensure/regulation (when applicable) educational services rendered to patients in a group setting (eg, prenatal, obesity, or diabetic instructions)
523|7|3|185796008|SNOMED-CT|t|Stop smoking monitoring telephone invite (procedure)
283|5|6|96116|CPT|t|Neurobehavioral status exam (clinical assessment of thinking, reasoning and judgment, eg, acquired knowledge, attention, language, memory, planning and problem solving, and visual spatial abilities), per hour of the psychologist's or physician's time, both face-to-face time with the patient and time interpreting test results and preparing the report
43|4|8|36110-5|LOINC|t|Spine Lumbar CT limited WO contrast
10484|15|3|304647001|SNOMED-CT|t|Difficulty performing logical sequencing
10244|15|3|704491001|SNOMED-CT|t|Deficient knowledge of traditional therapy
10004|15|3|365913004|SNOMED-CT|t|Memory: important event - finding
9764|14|3|286388005|SNOMED-CT|t|Does initiate words
9524|14|3|364949008|SNOMED-CT|t|Finding related to ability to open mouth
9284|14|3|284282006|SNOMED-CT|t|Able to use scissor grip
9044|14|3|225611000|SNOMED-CT|t|Unable to move head when prone
8804|14|3|301541007|SNOMED-CT|t|Does not get on and off toilet
8564|14|3|286347005|SNOMED-CT|t|Does not produce appropriate voice quality
8324|14|3|364927002|SNOMED-CT|t|Finding related to ability to bend
8084|14|3|284841002|SNOMED-CT|t|Unable to clean own teeth
7844|14|3|284950004|SNOMED-CT|t|Able to clean self after toilet
7604|14|3|288367005|SNOMED-CT|t|Difficulty picking up objects
7364|14|3|286495000|SNOMED-CT|t|Able to prepare feed
7124|14|3|365307000|SNOMED-CT|t|Finding related to ability to perform laundry activities
6884|14|3|300672006|SNOMED-CT|t|Does cross the road
6644|14|3|163691003|SNOMED-CT|t|O/E - limping gait
6404|14|3|284779002|SNOMED-CT|t|Ability to perform personal hygiene activity
6164|14|3|250008001|SNOMED-CT|t|Amputee gait
5924|10|6|1091F|CPT|t|OAB Additional testing: symptom questionnaire
5684|9|3|447972007|SNOMED-CT|t|Medical termination of pregnancy using prostaglandin (procedure)
5444|9|3|127787002|SNOMED-CT|t|Haemophilus influenzae type b vaccination (procedure)
5204|4|8|49051-6|LOINC|t|Gestational age in weeks
4964|4|8|42685-8|LOINC|t|Pelvis and Hip - left X-ray 2 views
4724|4|8|39093-0|LOINC|t|Hepatic veins Fluoroscopic angiogram W contrast IV
4484|4|8|37904-0|LOINC|t|Spine Thoracic X-ray Single view
4244|4|8|37640-0|LOINC|t|Renal vessels Fluoroscopic angiogram W contrast
4004|4|8|37185-6|LOINC|t|Ankle - left Fluoroscopy W contrast intraarticular
3764|4|8|36832-4|LOINC|t|Orbit vessels MRI angiogram W contrast IV
3524|4|8|36554-4|LOINC|t|Chest X-ray Single view
3284|4|8|33104-1|LOINC|t|Gestational age estimated from Gestational sac diameter by method of Daya 1991 (US)
3044|4|8|26363-2|LOINC|t|Knee - right X-ray AP and PA standing
2804|4|8|24832-8|LOINC|t|Mesenteric artery Fluoroscopic angiogram Angioplasty W contrast IA
2564|4|8|12073-3|LOINC|t|Fetal Atrium Study observation US
2324|4|8|11742-4|LOINC|t|Fetal weight estimated from Abdominal circumference and Biparietal diameter by method of Weinberger 1984 (US)
2084|9|3|175066001|SNOMED-CT|t|Percutaneous transluminal balloon angioplasty of bypass graft of coronary artery (procedure)
1844|1|3|185901004|SNOMED-CT|t|Has influenza vaccination at surgery (finding)
1604|7||||f|Low carbohydrate diet - prophylaxis (regime/therapy)
1364|9||||f|Mastectomy, subcutaneous
1124|4||||f|Breast - right FFD mammogram diagnostic
884|9|3|52213001|SNOMED-CT|t|Renal homotransplantation excluding donor and recipient nephrectomy (procedure)
644|7|3|308476000|SNOMED-CT|t|Referral to gastroenterologist (procedure)
404|6|8|71985-6|LOINC|t|VR 36 GH - T score - oblique method VR
164|5|3|12843005|SNOMED-CT|t|Subsequent hospital visit by physician (procedure)
10467|15|3|247875005|SNOMED-CT|t|Obsessional thoughts of explosions
10227|15|3|102911000|SNOMED-CT|t|Thoughts of self harm
9987|15|3|285218005|SNOMED-CT|t|Able to remember motor skills
9747|14|3|248082005|SNOMED-CT|t|Not aware of danger from falling from heights
9507|14|3|302047004|SNOMED-CT|t|Does not sit unsupported
9267|14|3|282533009|SNOMED-CT|t|Does not run down stairs
9027|14|3|715119007|SNOMED-CT|t|Does transfer from toilet to chair
8787|14|3|284289002|SNOMED-CT|t|Unable to grip using pronation of wrist
8547|14|3|282861007|SNOMED-CT|t|Does maintain a sitting position
8307|14|3|301999002|SNOMED-CT|t|Able to move
8067|14|3|284974001|SNOMED-CT|t|Unable to dress
7827|14|3|425353005|SNOMED-CT|t|Difficulty with dressing lower body
7587|14|3|288415007|SNOMED-CT|t|Does not unscrew a lid
7347|14|3|286187008|SNOMED-CT|t|Does tidy house
7107|14|3|300747000|SNOMED-CT|t|Does not use public recreational facilities
6867|14|3|300733004|SNOMED-CT|t|Unable to use telephone
6627|14|3|364821000|SNOMED-CT|t|Finding related to ability to use knife and fork to feed self
6387|14|3|285928008|SNOMED-CT|t|Ability to empty bath
6147|14|3|165236004|SNOMED-CT|t|Chair/bed transfer ability
5907|7|3|408978006|SNOMED-CT|t|OAB Discuss typical/atypical urinary function
5667|9|3|433153009|SNOMED-CT|t|Chorionic villus sampling using obstetric ultrasound guidance (procedure)
5427|4|8|8295-8|LOINC|t|Chest X-ray Diameter.anterior-posterior W expiration
5187|4|8|48487-3|LOINC|t|Skull X-ray GE 4 views
4947|4|8|42452-3|LOINC|t|Fetal Narrative Study observation.general 1st trimester US
4707|4|8|39060-9|LOINC|t|Ribs X-ray 2 views
4467|4|8|37887-7|LOINC|t|Fluoroscopy Guidance for aspiration of Pleural space
4227|4|8|37622-8|LOINC|t|Pelvis X-ray AP single view
3987|4|8|37167-4|LOINC|t|Shoulder - left X-ray Grashey and West Point
3747|4|8|36800-1|LOINC|t|Knee vessels - left MRI angiogram
3507|4|8|36415-8|LOINC|t|Renal vein MRI angiogram W and WO contrast IV
3267|4|8|33087-8|LOINC|t|Gestational age estimated from Outer-Outer Biparietal diameter by method of Chitty 1997 (US)
3027|4|8|26322-8|LOINC|t|Fluoroscopy Guidance for injection of Spine facet joint - bilateral
2787|4|8|24796-5|LOINC|t|Abdomen X-ray AP and AP left lateral-decubitus
2547|4|8|12056-8|LOINC|t|Fetal Face Narrative Study observation US
2307|4|8|11722-6|LOINC|t|Fetal Umbilical artery at placenta Peak systolic flow US.doppler
2067|9|3|175008003|SNOMED-CT|t|Saphenous vein graft replacement of two coronary arteries (procedure)
1827|9||||f|Percutaneous transluminal revascularization of or through coronary artery bypass graft (internal mammary, free arterial, venous), any combination of intracoronary stent, atherectomy and angioplasty, including distal protection when performed; single vessel
1587|5||||f|Hospital discharge day management; more than 30 minutes
1347|9||||f|Unilateral modified radical mastectomy (situation)
1107|4||||f|Breast - right Mammogram magnification
867|9|3|431440009|SNOMED-CT|t|Fluoroscopic angiography of dialysis fistula using contrast with insertion of stent (procedure)
627|7|3|307777008|SNOMED-CT|t|Referral to vascular surgeon (procedure)
387|6|8|71968-2|LOINC|t|PROMIS-29 - anxiety - raw score
147|4|8|46340-6|LOINC|t|Spine Lumbosacral Junction X-ray
10597|15|3|365915006|SNOMED-CT|t|Memory: count down - finding
10357|15|3|165307002|SNOMED-CT|t|Memory: address recall success
10117|15|3|8330006|SNOMED-CT|t|Delusion of infidelity
9877|14|3|286369003|SNOMED-CT|t|Unable to speak
9637|14|3|129885005|SNOMED-CT|t|Ineffective community coping
9397|14|3|301474005|SNOMED-CT|t|Unable to negotiate obstacles
9157|14|3|282557009|SNOMED-CT|t|Difficulty negotiating corners when running
8917|14|3|364891009|SNOMED-CT|t|Finding related to ability to move body part
8677|14|3|285527007|SNOMED-CT|t|Does not move tongue tip repeatedly
8437|14|3|716488008|SNOMED-CT|t|Difficulty using respiratory support for voice
8197|14|3|301570003|SNOMED-CT|t|Able to mobilize using mobility aids
7957|14|3|285025009|SNOMED-CT|t|Does not manage appliance when dressing
7717|14|3|303443001|SNOMED-CT|t|Does not construct things
7477|14|3|286087006|SNOMED-CT|t|Unable to do washing-up
7237|14|3|129072006|SNOMED-CT|t|Housework independent
6997|14|3|300629000|SNOMED-CT|t|Does use private transport
6757|14|3|282237006|SNOMED-CT|t|Does not walk carrying large toy
6517|14|3|300712008|SNOMED-CT|t|Ability to budget
6277|14|3|418060005|SNOMED-CT|t|Running
6037|14|3|701975007|SNOMED-CT|t|Pill swallowing solution
5797|9|6|59051|CPT|t|Fetal monitoring during labor by consulting physician (ie, non-attending physician) with written report; interpretation only
5557|9|3|243774003|SNOMED-CT|t|Transvaginal fetal blood sampling (procedure)
5317|4|8|69119-6|LOINC|t|Aorta thoracic CT angiogram WO contrast
5077|4|8|44186-5|LOINC|t|Foot X-ray AP and lateral portable
4837|4|8|39521-0|LOINC|t|Skull X-ray PA and right lateral and left lateral and Caldwell and Towne
4597|4|8|38145-9|LOINC|t|Finger third - right X-ray
4357|4|8|37760-6|LOINC|t|Knee - right X-ray tomograph
4117|4|8|37485-0|LOINC|t|Humerus X-ray AP and transthoracic
3877|4|8|37046-0|LOINC|t|Abdomen X-ray upright
3637|4|8|36675-7|LOINC|t|Facial bones X-ray 5 views
3397|4|8|35907-5|LOINC|t|Fluoroscopy Guidance for biopsy of Spleen
3157|4|8|30767-8|LOINC|t|Pelvis and Hip X-ray
2917|4|8|26077-8|LOINC|t|Shoulder - left Fluoroscopy W contrast intraarticular
2677|4|8|24577-9|LOINC|t|Bone X-ray during surgery
2437|4|8|11911-5|LOINC|t|Gestational age estimated from Crown rump length by method of Hansmann 1985 (US)
2197|9|6|90666|CPT|t|Influenza virus vaccine, pandemic formulation, split virus, preservative free, for intramuscular use
1957|5|3|103705002|SNOMED-CT|t|Patient status observation (procedure)
1717|9||||f|Radical mastectomy (procedure)
1477|4||||f|Breast - left Mammogram diagnostic limited
1237|7||||f|Hypertension education (procedure)
997|9|6|45337|CPT|t|Sigmoidoscopy, flexible; with decompression of volvulus, any method
757|7|6|43845|CPT|t|Gastric restrictive procedure with partial gastrectomy, pylorus-preserving duodenoileostomy and ileoileostomy (50 to 100 cm common channel) to limit absorption (biliopancreatic diversion with duodenal switch)
517|7|3|183916004|SNOMED-CT|t|Private referral to nephrologist (procedure)
277|5|6|92568|CPT|t|Acoustic reflex testing, threshold
37|4|8|30884-1|LOINC|t|Sacrum X-ray
10515|15|3|41591006|SNOMED-CT|t|Disorder of form of thought
10275|15|3|285630007|SNOMED-CT|t|Able to tell the time
10035|15|3|713448008|SNOMED-CT|t|Deficient knowledge of infant feeding
9795|14|3|289198005|SNOMED-CT|t|Finding of use and content of language
9555|14|3|282977007|SNOMED-CT|t|Does bend
9315|14|3|365395003|SNOMED-CT|t|Finding related to ability to perform management and supervisory activities
9075|14|3|286246003|SNOMED-CT|t|Difficulty using phonological processes
8835|14|3|715108009|SNOMED-CT|t|Does not transfer from toilet to wheelchair
8595|14|3|301597005|SNOMED-CT|t|Does not manage stairs on all fours
8355|14|3|282617001|SNOMED-CT|t|Does not shuffle
8115|14|3|365191000|SNOMED-CT|t|Finding related to ability to clean own mouth
7875|14|3|284868002|SNOMED-CT|t|Difficulty washing own hair
7635|14|3|365145008|SNOMED-CT|t|Finding related to ability to pick up objects
7395|14|3|286057000|SNOMED-CT|t|Does not dry washing
7155|14|3|286138006|SNOMED-CT|t|Does not clean domestic appliances
6915|14|3|365379003|SNOMED-CT|t|Finding related to ability to participate in sporting activities
6675|14|3|282234004|SNOMED-CT|t|Able to walk carrying large toy
6435|14|3|61686008|SNOMED-CT|t|Physical exercise
6195|14|3|306952005|SNOMED-CT|t|Finding of sitting balance
5955|14|3|258149004|SNOMED-CT|t|Swallowing finding
5715|9|3|6708002|SNOMED-CT|t|Intrauterine cordocentesis (procedure)
5475|9|3|177037000|SNOMED-CT|t|Oocyte recovery (procedure)
5235|4|8|53678-9|LOINC|t|Fetal Tibia diaphysis - right [Length] US
4995|4|8|43482-9|LOINC|t|Knee - right X-ray GE 3 views
4755|4|8|39343-9|LOINC|t|Shoulder - bilateral X-ray AP (W internal rotation and W external rotation) and Y
4515|4|8|37945-3|LOINC|t|Carotid artery.cervical - right Fluoroscopic angiogram W contrast IA
4275|4|8|37678-0|LOINC|t|Wrist - right X-ray 2 views tunnel.carpal
4035|4|8|37299-5|LOINC|t|Sternoclavicular joint - left X-ray Serendipity
3795|4|8|36882-9|LOINC|t|Lower extremity vessels - left MRI angiogram WO contrast
3555|4|8|36586-6|LOINC|t|Shoulder - bilateral X-ray AP single view
3315|4|8|33135-5|LOINC|t|Gestational age estimated from Thoracic circumference by method of Nimrod 1986 (US)
3075|4|8|26398-8|LOINC|t|Patella - left X-ray 2 views
2835|4|8|24917-7|LOINC|t|Skull X-ray Single view
2595|4|8|12104-6|LOINC|t|Fetal Pulmonary artery Study observation US
2355|4|8|11792-9|LOINC|t|Fetal Eye Diameter US
2115|9|3|359728003|SNOMED-CT|t|Radical mastectomy including pectoral muscles and axillary lymph nodes (procedure)
1875|4|8|26346-7|LOINC|t|Breast - bilateral Mammogram diagnostic
1635|7||||f|Referral to service (procedure)
1395|9||||f|Influenza virus vaccine, pandemic formulation, split virus, for intramuscular use
1155|5||||f|Indirect encounter (procedure)
915|9|6|50300|CPT|t|Donor nephrectomy (including cold preservation); from cadaver donor, unilateral or bilateral
675|7|3|385890005|SNOMED-CT|t|Mental health history taking management (procedure)
435|6|8|72016-9|LOINC|t|VR 12 PF - raw score - oblique method VR
195|5|3|308720009|SNOMED-CT|t|Letter
10452|15|3|165281000|SNOMED-CT|t|Memory: own age known
10212|15|3|423698005|SNOMED-CT|t|Limited recall of recent event
9972|15|3|247922007|SNOMED-CT|t|Flapping movements of hands
9732|14|3|473422006|SNOMED-CT|t|Deafness of left ear
9492|14|3|301695006|SNOMED-CT|t|Does move up and down bed
9252|14|3|282985003|SNOMED-CT|t|Able to turn
9012|14|3|364930009|SNOMED-CT|t|Finding related to ability to bend to pick up object without falling
8772|14|3|286236000|SNOMED-CT|t|Able to coordinate airflow and voice onset
8532|14|3|714885004|SNOMED-CT|t|Does not transfer location
8292|14|3|284292003|SNOMED-CT|t|Difficulty gripping using pronation of wrist
8052|14|3|284926001|SNOMED-CT|t|Able to use bedpan
7812|14|3|303473005|SNOMED-CT|t|Does remove prosthesis
7572|14|3|289991000|SNOMED-CT|t|Does manage clothes fastenings
7332|14|3|365260003|SNOMED-CT|t|Finding related to ability to follow recipe
7092|14|3|285894002|SNOMED-CT|t|Unable to use cooking utensils
6852|14|3|300774004|SNOMED-CT|t|Able to play
6612|14|3|289012005|SNOMED-CT|t|Able to place food in mouth
6372|14|3|286085003|SNOMED-CT|t|Ability to do washing-up
6132|14|3|473424007|SNOMED-CT|t|Hearing loss of left ear
5652|9|3|41566006|SNOMED-CT|t|Excision of cervical stump by vaginal approach (procedure)
5412|4|8|69317-6|LOINC|t|Radius - right and Ulna - right X-ray Single view
5172|4|8|48470-9|LOINC|t|Mastoid - left X-ray 3 views
4932|4|8|42430-9|LOINC|t|Knee - right X-ray 2 views and (views standing)
4692|4|8|38872-8|LOINC|t|Kidney - left and Collecting system Fluoroscopy W contrast via nephrostomy tube
4452|4|8|37866-1|LOINC|t|Sinuses X-ray tomograph
4212|4|8|37605-3|LOINC|t|Nasal bones X-ray lateral and Waters
3972|4|8|37152-6|LOINC|t|Shoulder - bilateral X-ray outlet and Y
3732|4|8|36785-4|LOINC|t|Lower extremity veins - right MRI angiogram
3492|4|8|36317-6|LOINC|t|Ankle X-ray 4 views
3252|4|8|33072-0|LOINC|t|Gestational age estimated from Abdominal circumference by method of Australian Society of Ultrasound Medicine 2000 (US)
3012|4|8|26295-6|LOINC|t|Fluoroscopic angiogram Guidance for reposition of catheter in Central vein - bilateral-- W contrast IV
2772|4|8|24778-3|LOINC|t|Kidney - bilateral X-ray 3 views serial W and WO contrast IV
2532|4|8|12038-6|LOINC|t|Fetal Aortic arch Study observation US
2292|4|8|11689-7|LOINC|t|Fetal Umbilical artery between fetus and placenta Mean blood flow US.doppler
2052|7|3|61310001|SNOMED-CT|t|Nutrition education (procedure)
1812|9||||f|End-stage renal disease (ESRD) related services monthly, for patients 20 years of age and older; with 4 or more face-to-face visits by a physician or other qualified health care professional per month
1572|5||||f|Tympanometry and reflex threshold measurements
1332|9||||f|Mastectomy of right breast (procedure)
1092|4||||f|Breast - bilateral Mammogram true lateral
852|9|3|305284002|SNOMED-CT|t|Admission by palliative care physician (procedure)
612|7|3|306338003|SNOMED-CT|t|Referral to nurse practitioner (procedure)
372|6|8|71938-5|LOINC|t|Total score MLHFQ
132|4|8|42429-1|LOINC|t|Spine Thoracic and Lumbar X-ray scoliosis AP standing and W right bending
10554|15|3|230736007|SNOMED-CT|t|Transient global amnesia
10314|15|3|424537004|SNOMED-CT|t|Deficient knowledge of preconception health practices
10074|15|3|285266003|SNOMED-CT|t|Dangerous fantasy
9834|14|3|18701000119107|SNOMED-CT|t|Mixed conductive and sensorineural hearing loss of left ear
9594|14|3|284264008|SNOMED-CT|t|Able to use palmar grip
9354|14|3|284148006|SNOMED-CT|t|Does not move hand
9114|14|3|302058008|SNOMED-CT|t|Does not imitate tongue movements
8874|14|3|285459002|SNOMED-CT|t|Difficulty opening and closing mouth
8634|14|3|715116000|SNOMED-CT|t|Does transfer from chair to bed
8394|14|3|301614006|SNOMED-CT|t|Does manage steps
8154|14|3|282976003|SNOMED-CT|t|Unable to bend
7914|14|3|365198006|SNOMED-CT|t|Finding related to ability to wash own hair
7674|14|3|288439002|SNOMED-CT|t|Does not perform drawing activities
7434|14|3|365268005|SNOMED-CT|t|Finding related to ability to use dishwasher
7194|14|3|285982007|SNOMED-CT|t|Difficulty controlling temperature thermostat in home
6954|14|3|300762003|SNOMED-CT|t|Able to perform creative activity
6714|14|3|364725001|SNOMED-CT|t|Finding related to ability to walk backward pulling large toy
6474|14|3|286077007|SNOMED-CT|t|Ability to store laundry
6234|14|3|69021004|SNOMED-CT|t|Cerebellar gait
5994|14|3|385881003|SNOMED-CT|t|Instrumental activities of daily living education
5754|9|6|58152|CPT|t|Total abdominal hysterectomy (corpus and cervix), with or without removal of tube(s), with or without removal of ovary(s); with colpo-urethrocystopexy (eg, Marshall-Marchetti-Krantz, Burch)
5514|9|3|215192006|SNOMED-CT|t|Uterine evacuation and curettage of hydatidiform mole (procedure)
5274|4|8|64998-8|LOINC|t|Fluoroscopy Guidance for catheterization of Fallopian tube - left-- transcervical
5034|4|8|43554-5|LOINC|t|vessels - left Fluoroscopic angiogram W contrast IV
4794|4|8|39388-4|LOINC|t|Knee - right X-ray AP and lateral and right oblique and left oblique
4554|4|8|38004-8|LOINC|t|Shoulder - left X-ray Grashey W and WO weight
4314|4|8|37717-6|LOINC|t|Hand - right X-ray tomograph
4074|4|8|37399-3|LOINC|t|Gastroduodenal artery Fluoroscopic angiogram W contrast IA
3834|4|8|36988-4|LOINC|t|Knee X-ray lateral crosstable
3594|4|8|36628-6|LOINC|t|Internal auditory canal X-ray
3354|4|8|33175-1|LOINC|t|Fetal Head Circumference estimated from gestational age by method of Jeanty 1982 (US)
3114|4|8|30722-3|LOINC|t|Skull X-ray Single view portable
2874|4|8|25020-9|LOINC|t|Urinary Bladder and Urethra Fluoroscopy W contrast retrograde via urethra
2634|4|8|12155-8|LOINC|t|Fetal Left ventricular posterior wall Thickness.systolic Measured by real time two dimension US
2394|4|8|11861-2|LOINC|t|Fetal Cisterna magna Mean sagittal diameter Estimated from gestational age
2154|9|3|75761004|SNOMED-CT|t|Infusion of intra-arterial thrombolytic agent with percutaneous transluminal coronary angioplasty (procedure)
1914|4|8|38067-5|LOINC|t|Breast - bilateral Mammogram nipple profile
1674|9||||f|Prosthetic replacement of one coronary artery (procedure)
1434|9||||f|Minimally invasive direct coronary artery bypass surgery involving mini-thoracotomy or mini-sternotomy surgery, performed under direct vision; using arterial graft(s), two coronary arterial grafts
1194|5||||f|Nursing facility discharge day management; more than 30 minutes
954|9|3|36192008|SNOMED-CT|t|Total abdominal colectomy with ileoproctostomy (procedure)
714|7|3|416116000|SNOMED-CT|t|Referral to home registered dietitian (procedure)
474|7|3|183557002|SNOMED-CT|t|Referral to cardiothoracic surgeon (procedure)
234|5|3|83607001|SNOMED-CT|t|Gynecologic examination (procedure)
10442|15|3|716500001|SNOMED-CT|t|Does not understand three word instructions
10202|15|3|365737007|SNOMED-CT|t|Finding related to ability to process information at normal speed
9962|15|3|247667002|SNOMED-CT|t|Grandiose delusions
9722|14|3|719346001|SNOMED-CT|t|Able to rise from chair on first attempt
9482|14|3|284251007|SNOMED-CT|t|Able to make a fist
9242|14|3|284105000|SNOMED-CT|t|Does control posture
9002|14|3|302007006|SNOMED-CT|t|Does oppose thumb
8762|14|3|282600008|SNOMED-CT|t|Able to jump
8522|14|3|364990006|SNOMED-CT|t|Finding related to ability to use pulmonic airstream for speech
8282|14|3|286207000|SNOMED-CT|t|Unable to make movements for speech
8042|14|3|225787000|SNOMED-CT|t|Use of day finding
7802|14|3|288416008|SNOMED-CT|t|Difficulty unscrewing a lid
7562|14|3|284331006|SNOMED-CT|t|Unable to put one object inside another
7322|14|3|365317005|SNOMED-CT|t|Finding related to ability to do washing-up
7082|14|3|285975008|SNOMED-CT|t|Does not control domestic water temperature
6842|14|3|224282001|SNOMED-CT|t|Blind telephone user
6602|14|3|289002003|SNOMED-CT|t|Does feed self
6362|14|3|286452004|SNOMED-CT|t|Ability to prepare food for eating
6122|14|3|57948007|SNOMED-CT|t|Agnosia for taste
5882|7|3|317892008|SNOMED-CT|t|Peripherally acting antiobesity drug
5642|9|3|412755006|SNOMED-CT|t|First diphtheria, tetanus and acellular pertussis vaccination (procedure)
5402|4|8|69307-7|LOINC|t|Ankle - left X-ray Single view
5162|4|8|47987-3|LOINC|t|Lower extremity arteries - right Fluoroscopic angiogram W contrast IA
4922|4|8|42409-3|LOINC|t|Foot sesamoid bones X-ray AP and lateral
4682|4|8|38861-1|LOINC|t|Ankle arteries - left Fluoroscopic angiogram W contrast IA
4442|4|8|37855-4|LOINC|t|Sinuses X-ray 4 views
4202|4|8|37595-6|LOINC|t|Coronary graft Fluoroscopic angiogram W contrast IA
3962|4|8|37142-7|LOINC|t|Hand - bilateral X-ray PA and lateral and Ball Catcher
3722|4|8|36763-1|LOINC|t|Femoral artery and Popliteal artery Fluoroscopic angiogram Angioplasty W contrast IA
3482|4|8|36307-7|LOINC|t|Foot - left X-ray 3 views
3242|4|8|30887-4|LOINC|t|Renal vessels MRI angiogram W contrast IV
3002|4|8|26180-0|LOINC|t|Femoral artery - right Fluoroscopic angiogram runoff W contrast IA
2762|4|8|24752-8|LOINC|t|Heart Fluoroscopy video
2522|4|8|12028-7|LOINC|t|Fetal Abdomen Study observation US
2282|4|8|11668-1|LOINC|t|Fetal Aorta descending Mean blood flow US.doppler
2042|7|3|408947007|SNOMED-CT|t|Alcohol abuse prevention education (procedure)
1802|9||||f|Influenza virus vaccine, quadrivalent, split virus, when administered to individuals 3 years of age and older, for intramuscular use
1562|5||||f|Telephone follow-up (procedure)
1322|9||||f|Modified radical mastectomy (procedure)
1082|4||||f|Breast - left Mammogram 2 views
842|9|3|238318009|SNOMED-CT|t|Continuous ambulatory peritoneal dialysis (procedure)
602|7|3|306310006|SNOMED-CT|t|Referral to upper gastrointestinal surgeon (procedure)
362|5|6|99512|CPT|t|Home visit for hemodialysis
122|4|8|42407-7|LOINC|t|Spine Lumbar X-ray AP W and WO right bending
10451|15|3|165298000|SNOMED-CT|t|Memory: important event not kn
10211|15|3|413088002|SNOMED-CT|t|Poor visual sequential memory
9971|15|3|247592009|SNOMED-CT|t|Poor short-term memory
9731|14|3|473421004|SNOMED-CT|t|Deafness of right ear
9491|14|3|301485007|SNOMED-CT|t|Able to negotiate corners
9251|14|3|282992008|SNOMED-CT|t|Does turn head
9011|14|3|364966005|SNOMED-CT|t|Finding related to ability to move tongue symmetrically
8771|14|3|286283003|SNOMED-CT|t|Does use clicks in speech
8531|14|3|440584001|SNOMED-CT|t|Permanently unable to perform work activities due to medical condition
8291|14|3|285456009|SNOMED-CT|t|Unable to open and close mouth
8051|14|3|284927005|SNOMED-CT|t|Unable to use bedpan
7811|14|3|288364003|SNOMED-CT|t|Unable to pick up objects
7571|14|3|284318001|SNOMED-CT|t|Able to manipulate objects relative to one another
7331|14|3|365267000|SNOMED-CT|t|Finding related to ability to use domestic equipment
7091|14|3|285915001|SNOMED-CT|t|Difficulty using washing facilities
6851|14|3|300783009|SNOMED-CT|t|Does not participate in games for play
6611|14|3|289013000|SNOMED-CT|t|Unable to place food in mouth
6371|14|3|286091001|SNOMED-CT|t|Ability to dispose of household garbage
6131|14|3|2611000119103|SNOMED-CT|t|Sensory disorder of smell and/or taste
5651|9|3|415507003|SNOMED-CT|t|Second diphtheria tetanus and five component acellular pertussis, haemophilus influenzae type b, inactivated polio vaccination (procedure)
5411|4|8|69316-8|LOINC|t|Foot - right X-ray Single view
5171|4|8|48468-3|LOINC|t|Ribs - bilateral and Chest X-ray 2 views and PA chest
4931|4|8|42423-4|LOINC|t|Fluoroscopy Guidance for percutaneous drainage of abscess of Chest
4691|4|8|38871-0|LOINC|t|Knee - left X-ray 2 views Oblique
4451|4|8|37864-6|LOINC|t|Sinuses X-ray lateral and Caldwell and Waters
4211|4|8|37604-6|LOINC|t|Nasal bones X-ray 3 views
3971|4|8|37151-8|LOINC|t|Unspecified body region Fluoroscopy portable
3731|4|8|36784-7|LOINC|t|Lower extremity veins - left MRI angiogram
